hotel_name,author_name,language,review_text
ÇALCALAR OTEL,Merve Uluğ,tr,odalar harika tertemiz akyakaya yakın arabanız varsa akyakadaki pis butikler tertemiz otelde kalın arabayla dk içinde akyakadan otele varmış oluyorsunuz personeller güleryüzlü özellikle sesimden hasta olduğumu anlayan melda hanım hemen sıcak karışım yaparak masamıza getirdi kendisine teşekkür ederim sadece melda hanım tercih edeceğiniz yer yolum muğlaya düştükçe kalacağım yer belli
ÇALCALAR OTEL,Turgut Küçük,tr,akyaka civarında konaklama yeri ararken bulduk gece konaklama yaptık aile odasında kaldık kişi dar söyleyebilirim temizliği çalışanların güler yüzü isteklere hızlı cevap vermeleri gerçekten güzeldi konumu itibari hava temiz rahat uyunuyor akyakaya dk mesafede kahvaltı dahildi kahvaltısı güzeldi başarılı temiz çalışanlara sahip işletme özetleyebilirim
ÇALCALAR OTEL,Ahzibi,tr,güzel tertemiz bi odamız yemekleri bi harikaydı sorun balkonun yanında restoran bacası ses rahatsız edici hemde balkondan yemek kokuları içeri siniyor yazık numaralı oda kaldık
ÇALCALAR OTEL,Mehmet Can Çayır,tr,ailecek gece aile odasında konaklama yaptık otel güzel temiz yeni anlatılmaz ışıl ışıl parlıyor dekorasyon kusur göremedik odalar tertemiz çalışanlar teşekkürü hak ediyor i̇lgili güleryüzlü kibar çalışanlara sahip otel konumu anayol üzerinde hemen karşısında akaryakıt istasyonu mevcut otele restorant cafeterya market hizmet alanları gece ye hizmet veriyor akşam yemeğini otelde yedik fiyatlar normal ürünler cidden lezzetli balkonları güzel ailecek aşırı memnun kaldık tavsiye ederiz
ÇALCALAR OTEL,FAHRETTİN ÇORAK,tr,otel fethiye datça marmaris yol ayrımından yaklaşık metre ileride yol üzerinde bulunmaktadir otelin altında süpermarkette aradığınız herşeyi bulabileceğiniz marketi yanında bal satışı yapan bal marketi aile odasında kaldık odalar geniş ferah tertemizdi minibar su bırakılmış ayrıca çay kahve setup vardı yeteri dolap askı mevcuttu banyoda sabun duş jeli saç kremi odalarda terlik mevcut kahvaltısı lezzetli yeterli sunulan ürünler gerçekten kaliteli sabah kahvaltısında servis veren hanımefendi güleryüzlü profesyonel hanımdı akşam yemeklerinde ayrıca burayı seçtik çünkü mutfak ekibi gerçekten iyi iş çıkartıyor lezzetli sunumu güzel ürünler fiyatlar çok pahalı değil akşam yemeğinde günün menüsü çıkartılıyor gece konaklayıp günübirlik marmaris akyaka bozburun datça gittik datca saat sürüyor önünde geniş otoparkı eksileri balkon kapısında sineklik banyo havluları için yeterli askılık otel girişindeki tekerlekli sandalye tekerlekli valiz çıkartmak için kullanılan rampanın hemen önüne masa koyulmuş yer sıkıntısı olmamasına rağmen masa koyulmuş anlamadım banyoya kulak pamuğu koyulabilir
ÇALCALAR OTEL,Liane E. Fujita-Ahmed,en,didnt stay hotel although wish could rather ate çalcalar restaurant stumbled upon restaurant chance actually looking place playground year old antsy toddler saw playground immediately made u turn made way arrived noticed restaurant open well year old went wild playground sat placed food order didnt know expect restaurant located far away major city people say luckiest people restaurant magnificent food delicious portion sizes generous staff kind friendly surrounded beautiful green mountains driving way please stop enjoy delicious enjoyable meal restaurant regret çok teşekkürler çalcalar restaurant
ÇALCALAR OTEL,Angelina ___,en,pleasant friendly staff wonderful clean apartments honey mentioned separately soo delicious
ÇALCALAR OTEL,Pekka Rantanen,en,known çalcalar hotel new clean friendly service two shops connected hotel one selling honey local products one groceries restaurant cafe downstairs need car get
ÇALCALAR OTEL,Archer,en,clean spacious room shower good water pressure rooms share balcony cannot leave door open good breakfast ok restaurant prices lot reasonable accommodations restaurants area mini fridge safe would stay yes
ÇALCALAR OTEL,Zhan Ince,en,wonderful restaurant even 10pm restaurant open food delicious kids also enjoyed everything freshly prepared new building clean deserts also chefs welcome gesture wonderful place stay enjoy staff friendly helpful highly recommend everyone
Meltem Hanım Konağı butik otel ve Restoran,gur can,tr,fethiyeye giderken durak seçtiğimiz otel aklımızdan çıkmadı konaktan çevrilmiş içerisi eski tarihi kokusu konak kaldığımız odada rahat uyku çektik ula küçük yer meydanda güzel restoranda öğle yemeği yedik uygundu akşam yemeğinde ciğer yoğurtlamayı yedik otel yemeğide hoştu akyakaya arabayla kısa sürede geçebiliyorsunuz yolum düşerse gitmek isteyebileceğim yer otelde kaldık hiçbirinin tarihi dokusu içimize işlememişti
Meltem Hanım Konağı butik otel ve Restoran,Sedat Can Durgut,tr,tarihi meşhur ula mimarisi evden çevrilmiş mükemmel restore edilmiş butik otel odaları mükemmel dizayn edilmiş güleryüzlü mükemmel hizmet anlayışı mutfağı güzel lezzetli otel sahibi mehmet beye ilgisinden teşekkür ederiz
Meltem Hanım Konağı butik otel ve Restoran,Berfin Yaman,tr,banyosu küçüktü duşa kabin kırık duş başlığı bozuktu odaların dekorasyonu tuvalet banyo küçük bakımsız kahvaltısı fena değil otelin restoranı akşamları otelde kalanlar dışında müşterilere açık gece vakti restoran gürültüsü odalara geliyor koşullara pahalı otel
Meltem Hanım Konağı butik otel ve Restoran,Ömer Karakuş,tr,tarihinde ayrı aile konakladık temiz yatak ekipmanları sıcak su klima kahvaltı güzeldi otantik havaya sahip gönül rahatlığıyla konaklanabilir
Meltem Hanım Konağı butik otel ve Restoran,Seda Akkaya,tr,akşam yemeği geldiğimiz mezelerine özelliklede yoğurtlamasına bayıldığımiz mutfağına fiyatlarına güleryüzlü personeline özelliklede atmosferine bayıldığımız mekanın başarılarının devamını diliyoruz emeğinize sağlık çevrede mekan fiyatlar süpersiniz
Meltem Hanım Konağı butik otel ve Restoran,Kim Hausmann,en,authentic delicious turkish food owner speak little english accomodating loved meze köfte even got us baklava street rooms super cute cozy loved stay definitely recommend staying eating
Meltem Hanım Konağı butik otel ve Restoran,I_HKY,en,loved vibes place village owner doesnt speak english hes helpful trying help every way could help room good clean mattress comfy toilet bit tight
Meltem Hanım Konağı butik otel ve Restoran,Тимур Шипилов,en,large servings delicious prices good beautiful place
Meltem Hanım Konağı butik otel ve Restoran,Gül Demirtaş,en,superrrrrrrrr
Meltem Hanım Konağı butik otel ve Restoran,Masked Tarot,en,stunning beautiful decor lovely
Mercan Apart Akyaka,AU,tr,oda mobilyaları fiyata eskiydi sahile yakın diyorlar uzak sıcakta gidip gelmek işkence yol tenha korku yaratıyor barı akşam açık
Mercan Apart Akyaka,Sercan Türkmenel,tr,mercan apartta menekşe odalarından birisini verdiler gerçekten güzel odaydı oda denmez daire şeklindeydi oda temiz verildi bahçesinde pembe pembe çiçekler oda içerisinde koltuk büyük buzdolabı mutfak rahat edilebilecek yer düşünüyorum sıkıntı gece klima sularının damlama sesi geliyordu unutmadan ikinci sıkıntı kaldığımız apartta internet çekiyordu genel telefon hatlarınında interneti çekiyor kahvaltı yemek kendiniz gitmeden istediğiniz alışveriş yapabilirsiniz yan apartta kalan kişiler mangal yaktılar rahatlar sonuç gönül rahatlığı gidilip kalınacak yer çalışan kişilerde güzel davranan insanlardı
Mercan Apart Akyaka,Burcu Aybike Gürbüz,tr,astım hastası eczacıyım muğlada gidiş dönüşlerde akyakada mutlaka konaklarız dönüşte konaklamak agodadan otel seçmiştim mercan apart akyaka otelin papatya adlı odasına girdiğimde ağır koku karşıladı sigara düşündüm banyo odada tavanlarda küf fark ettim koşullarda bırakın astım hastasının sağlıklı insanın kalmasına imkan otelden çıkış yaparken iptal etmelerini rica ettim otel sahibi seher hanım odanın durumunu sağlıksız odada kalınamaz bulmadığını belirtti fotoğrafları ekliyorum bakarsınız otelin oda fiyatı try yüksek beklentiyle gelmedik sağlığımı tehdit odada konaklamam mümkün otelin kusuru faturası kesilmemeli düşünüyorum malesef müsait başka odaları yokmuş otel sahibi otelinin odasının kusurlu olmadığını sağlığımı tehdit etmesine odada kalmıyor oluşumu iptalini istememizi adaletsiz buldu azından başkalarının sağlığını tehlikeye atmamaları adına denetim rica ettik sonucunu bekliyoruz malesef otel sahibi otelde iç hastalıkları uzmanı reklamı yapmasına küf nedir aspergillus nedir astım nedir habersiz agodada sorumluluğu otele bırakıyor rezervasyon yaptırmamanızı öneririz
Mercan Apart Akyaka,Sinem Şen,tr,odaların temizliği yeterli değildi dolap rafları toz içindeydi mecburen silip eşyalarımızı yerleştirmek zorunda kaldık sildiğimiz mendil siyah olmuştu oda ışıklandırması yetersizdi konumu güzeldi sessiz sakindi arabayı park etme konusunda sıkıntı yaşamadık i̇lave askı havlu talebimizi hızlıca karşıladılar
Mercan Apart Akyaka,Sueda Bingöl,tr,gecelik tatil konakladık odalar temizdi memnun kalmadığımız konumu güzel çarşının dışında yere yürüme mesafesinde tekrar akyakaya gelirsek konaklama başka yer aramam teşekkür ederiz
Mercan Apart Akyaka,Kiarash Ghasemlou,en,kind host clean good price
Mercan Apart Akyaka,Vivien Godlington,en,fantastic host lovely home
Mercan Apart Akyaka,Doğan Dilek,en,gut
Mercan Apart Akyaka,AU,en,room furniture little old compared price say close beach far away going back forth heat torture road lonely creating fear also bar open evening
Mercan Apart Akyaka,Sercan Türkmenel,en,gave one menekşe rooms mercan apart really nice room fact even called room form flat room given clean pink flowers garden armchair large refrigerator kitchen room think comfortable place problem dripping sound air conditioning water night forget second problem internet connection apartment stayed low general internet connection phone lines low breakfast meal shop wish without going people staying apartment next door barbecue comfortable result place go stay peace mind employees well behaved people
Nehir Apart Otel,hatice kara,tr,konumu güzel akyaka merkezde azmakın kıyısında dışında hizmet arabayı çekecek yer kalabalık otelin yeri oda kahvaltı tuttuk odalarda tane bardak tabak yoktu gece gün kaldık odamız temizlenmedi kahvaltı gün aynı tabağı verdiler çocuklar yeter gün aynı yemek mi dediler konumu yerde hizmetler yoktu
Nehir Apart Otel,Tufan,tr,akyakada azmak nehrinin kenarında güzel butik nehir otel aile işletmesi temiz odaları güleryüzlü çalışanları fiyat performans oteli oda kahvaltı hizmeti veriyor kahvaltı açık büfe kahvaltıdan yeterli lezzetli küçük problem yaşamadık otopark akyakada genel problem ayrı tutuyorum i̇yi tatiller diliyorum geleceklere
Nehir Apart Otel,Elif,tr,konumu merkezi çalışanları güler yüzlü memnun kaldığımız işletme özellikle mis kokulu çarşaflarımızda uykuya dalmak odalarımızın banyolarımızın mis temizlik konusunda mutlu
Nehir Apart Otel,Suzan Bilen,tr,ağustos arası balayı oteli konakladık temiz otel i̇lgililer konum kafeler barlara yürüme mesafesinde kalabalık içinde olalım istemedik nehrin hemen dibinde güzeldi genel memnun kaldım kahvaltı içinde tercih ettik yeterli teşekkür ediyorum
Nehir Apart Otel,Ebru TAN,tr,güzel yorum yapanları okudukça hayretler içinde kaldım odalar sivrisinekten geçilmiyor güler desen kahvaltımız dedi peynir zeytin getirdi eklemek istediğiniz ücretli dedi gitmeyin gitmek isteyenleri göndermeyin
Nehir Apart Otel,Mary Brown,en,supper
Nehir Apart Otel,hatice kara,en,location beautiful center akyaka banks river service place park car space crowded hotel stayed bed breakfast wasnt even glass plate room stayed nights days room never cleaned gave plate breakfast every day kids said enough enough meal every day location good services
Nehir Apart Otel,Tufan,en,beautiful boutique nehir hotel edge azmak river akyaka family business clean rooms friendly staff perfect price performance hotel provides room breakfast service breakfast adequate delicious better buffet breakfasts experience slightest problem parking general problem akyaka keep separate wish happy holiday come
Nehir Apart Otel,Elif,en,location central staff friendly satisfied establishment especially falling asleep fragrant sheets cleanliness rooms bathrooms made us happy
Nehir Apart Otel,Suzan Bilen,en,stayed honeymoon hotel august clean hotel relevant location within walking distance cafes bars didnt want many crowds nice right bottom river overall satisfied preferred breakfast quite sufficient thank
